"user_id","age","gender","married","has_children","total_sessions","total_flights_booked","total_hotels_booked","total_cancellations","average_flight_discount","discount_flight_proportion","avg_hotel_discount","avg_base_fare_usd","scaled_ads_per_km","total_checked_bags"
"542012","45","F","0","0","8","3","3","0","0.05000000000000000000","0.125","0.00000000000000000000","336.6500000000000000","0.000008550229641722341","3"
"542015","42","F","1","0","8","4","6","0","","0","0.12500000000000000000","472.6000000000000000","","4"
"542027","37","F","0","1","8","3","4","0","0.10000000000000000000","0.125","0.37500000000000000000","225.3800000000000000","0.0000254580342532987","1"
"542036","40","F","1","1","8","2","2","0","0.05000000000000000000","0.125","0.25000000000000000000","596.0300000000000000","0.000007028980081020426","1"
"542056","27","F","0","1","8","1","3","1","","0.125","0.12500000000000000000","","",""
"542059","50","F","1","0","8","3","2","0","0.17500000000000000000","0.25","0.00000000000000000000","538.5666666666666667","0.00004206455522896282","1"
"542065","47","M","1","0","8","3","3","1","0.10000000000000000000","0.375","0.25000000000000000000","2882.8066666666666667","0.000006885760496890106","2"
"542080","56","F","0","0","8","3","3","0","0.10000000000000000000","0.25","0.12500000000000000000","298.8000000000000000","0.000039677056603730736","1"
"542095","50","F","1","1","8","2","2","1","0.05000000000000000000","0.25","0.25000000000000000000","283.9400000000000000","0.000015600803989811412","2"
"542142","43","M","1","1","9","6","6","1","0.05000000000000000000","0.2222222222222222","0.11111111111111111111","1424.6066666666666667","0.0000015789118549337497","8"
"542153","48","F","0","0","8","2","2","0","0.25000000000000000000","0.125","0.00000000000000000000","517.4450000000000000","0.000042943049019057624","1"
"542189","23","F","0","0","9","1","1","0","","0","0.22222222222222222222","355.5300000000000000","","0"
"542194","36","F","1","1","8","3","1","0","","0","0.12500000000000000000","431.6100000000000000","","1"
"542196","58","F","1","0","8","1","1","0","0.15000000000000000000","0.375","0.00000000000000000000","51.1800000000000000","0.0015527563626587173","1"
"542208","38","F","1","1","8","5","5","0","0.15000000000000000000","0.125","0.00000000000000000000","579.7840000000000000","0.000010222348046952173","2"
"542230","48","F","1","0","10","1","1","0","0.10000000000000000000","0.3","0.10000000000000000000","1311.9800000000000000","0.00013036559266567634","0"
"542254","43","F","1","0","8","2","2","0","0.10000000000000000000","0.25","0.25000000000000000000","498.6100000000000000","0.00003299333543780554","2"
"542267","23","F","1","0","8","0","0","0","0.07500000000000000000","0.25","0.00000000000000000000","","",""
"542270","42","F","0","0","9","2","3","0","0.10000000000000000000","0.3333333333333333","0.11111111111111111111","471.4400000000000000","0.00009179674092917702","1"
"542277","35","F","0","0","8","2","2","0","0.10000000000000000000","0.25","0.00000000000000000000","506.3000000000000000","0.00003577617701454311","2"
"542282","47","F","0","0","8","4","4","0","0.20000000000000000000","0.125","0.25000000000000000000","361.2350000000000000","0.00002715084884096569","2"
"542303","41","F","1","1","8","1","1","0","0.05000000000000000000","0.125","0.12500000000000000000","414.3100000000000000","0.00004118454699715151","0"
"542316","22","F","0","0","8","0","2","0","0.17500000000000000000","0.25","0.12500000000000000000","","",""
"542326","36","F","1","1","8","3","3","0","0.05000000000000000000","0.125","0.12500000000000000000","301.7066666666666667","0.000008299774995894072","0"
"542334","54","F","1","1","8","1","2","0","0.10000000000000000000","0.25","0.00000000000000000000","644.5300000000000000","0.000056427233285341443","1"
"542358","37","M","1","0","8","2","3","0","0.20000000000000000000","0.25","0.25000000000000000000","369.3950000000000000","0.00009900082127852599","0"
"542366","47","F","1","0","8","3","3","0","0.15000000000000000000","0.125","0.12500000000000000000","151.0433333333333333","0.00005482734236422755","2"
"542383","42","M","0","0","8","3","3","0","0.12500000000000000000","0.25","0.00000000000000000000","344.5566666666666667","0.00004318984237417082","2"
"542418","48","M","0","0","8","5","5","1","","0.125","0.37500000000000000000","198.8980000000000000","","3"
"542451","35","F","1","0","9","2","2","0","","0","0.11111111111111111111","525.3400000000000000","","2"
"542471","40","F","1","1","8","4","3","0","0.10000000000000000000","0.125","0.25000000000000000000","495.5350000000000000","0.000008310465842267308","2"
"542482","56","F","1","0","8","1","0","0","0.12500000000000000000","0.25","0.25000000000000000000","333.4600000000000000","0.00013142167636195234","1"
"542570","56","F","1","0","8","1","1","0","0.17500000000000000000","0.5","0.25000000000000000000","327.6600000000000000","0.00039097685875419765","1"
"542585","51","F","1","1","8","2","2","0","0.10000000000000000000","0.125","0.25000000000000000000","233.5150000000000000","0.00006292894040604979","1"
"542605","38","F","1","1","8","1","1","0","0.11666666666666666667","0.375","0.25000000000000000000","367.2500000000000000","0.00016596808976170586","0"
"542638","18","F","1","1","8","0","0","0","","0","0.00000000000000000000","","",""
"542657","40","M","1","0","8","4","3","0","0.15000000000000000000","0.5","0.37500000000000000000","693.3400000000000000","0.00006221249670401033","2"
"542658","25","F","0","0","8","3","1","0","0.05000000000000000000","0.125","0.00000000000000000000","727.7233333333333333","0.000005148214821406437","2"
"542663","31","F","0","1","8","5","5","0","0.05000000000000000000","0.125","0.12500000000000000000","458.3620000000000000","0.000003686924870815558","2"
"542670","55","F","0","0","8","2","3","0","0.15000000000000000000","0.5","0.37500000000000000000","970.2000000000000000","0.00017171067057632217","1"
"542706","17","F","0","0","8","0","1","0","","0","0.00000000000000000000","","",""
"542752","42","F","1","0","9","3","3","0","0.10000000000000000000","0.2222222222222222","0.11111111111111111111","510.7666666666666667","0.00003305746618789875","2"
"542760","37","F","0","0","8","4","5","0","0.25000000000000000000","0.125","0.00000000000000000000","289.7800000000000000","0.000040299518649624626","0"
"542767","40","F","0","0","8","2","2","0","0.10000000000000000000","0.125","0.25000000000000000000","1170.4350000000000000","0.000004649830990543489","1"
"542795","48","F","1","1","8","4","4","0","0.20000000000000000000","0.125","0.00000000000000000000","158.2100000000000000","0.00005608576103661665","1"
"542796","47","M","0","0","8","4","2","0","0.10000000000000000000","0.125","0.00000000000000000000","975.0400000000000000","0.000008508081374651223","3"
"542805","31","F","0","0","8","4","4","0","0.10000000000000000000","0.125","0.25000000000000000000","376.3900000000000000","0.000011932445708586355","4"
"542812","24","F","0","0","9","0","1","0","0.20000000000000000000","0.3333333333333333","0.22222222222222222222","","",""
"542815","16","F","0","0","8","0","0","0","0.15000000000000000000","0.125","0.25000000000000000000","","",""
"542825","36","F","0","0","8","4","4","0","0.10000000000000000000","0.125","0.12500000000000000000","305.2950000000000000","0.000014183040800378094","2"
"542843","54","F","1","1","8","2","2","0","","0","0.12500000000000000000","597.0150000000000000","","3"
"542850","33","F","0","0","8","4","3","0","0.25000000000000000000","0.125","0.00000000000000000000","159.8150000000000000","0.000050189297962241337","1"
"542857","20","M","0","0","8","0","0","0","0.16666666666666666667","0.375","0.00000000000000000000","","",""
"542874","83","F","1","0","8","2","2","1","0.15000000000000000000","0.5","0.37500000000000000000","373.8300000000000000","0.00021851716026154107","2"
"542914","37","F","0","0","8","2","2","0","0.07500000000000000000","0.25","0.25000000000000000000","668.3900000000000000","0.000020270319772788924","1"
"542918","35","F","1","1","8","4","3","0","0.10000000000000000000","0.125","0.12500000000000000000","2710.1175000000000000","0.000007084354378567349","6"
"542937","36","M","0","0","8","5","5","0","0.30000000000000000000","0.25","0.00000000000000000000","431.5260000000000000","0.0000855188752216519","2"
"542965","23","F","0","0","9","0","1","0","0.15000000000000000000","0.3333333333333333","0.00000000000000000000","","",""
"542976","43","F","1","1","8","2","3","0","","0","0.37500000000000000000","546.6900000000000000","","2"
"543008","48","F","1","1","8","3","2","1","","0.125","0.37500000000000000000","4880.1400000000000000","","4"
"543038","47","F","0","0","8","3","3","0","0.10000000000000000000","0.125","0.12500000000000000000","293.7533333333333333","0.00002012666576025766","0"
"543052","40","F","1","0","8","5","3","0","0.05000000000000000000","0.125","0.25000000000000000000","679.5780000000000000","0.0000040277594985319325","2"
"543074","53","F","1","0","8","1","1","0","0.07500000000000000000","0.25","0.00000000000000000000","290.2600000000000000","0.00009765907596186151","0"
"543075","51","M","1","1","8","1","1","0","0.15000000000000000000","0.125","0.12500000000000000000","411.4000000000000000","0.00007136188677408195","1"
"543081","54","F","1","0","8","4","4","0","","0","0.12500000000000000000","698.3525000000000000","","1"
"543114","52","F","1","0","8","4","5","0","0.05000000000000000000","0.125","0.25000000000000000000","488.6175000000000000","0.000004313391980186666","2"
"543126","17","F","0","0","8","2","3","0","0.15000000000000000000","0.125","0.25000000000000000000","237.1850000000000000","0.00011678806205595564","2"
"543165","46","F","1","0","9","3","2","0","0.10000000000000000000","0.1111111111111111","0.22222222222222222222","392.8800000000000000","0.000015130744241438262","1"
"543222","38","F","1","0","8","4","3","1","0.10000000000000000000","0.25","0.12500000000000000000","614.2775000000000000","0.000008579156574877933","4"
"543237","63","F","1","0","8","3","2","0","0.20000000000000000000","0.125","0.25000000000000000000","374.7900000000000000","0.00003776381516876996","3"
"543240","63","F","1","0","8","1","3","0","0.05000000000000000000","0.125","0.12500000000000000000","287.1700000000000000","0.000030280040899724774","0"
"543271","40","F","0","0","9","2","2","0","0.10000000000000000000","0.1111111111111111","0.11111111111111111111","2123.5850000000000000","0.000006155629883591723","2"
"543273","45","F","1","1","9","3","5","0","","0","0.11111111111111111111","251.6800000000000000","","1"
"543304","48","F","0","1","8","3","3","0","","0","0.12500000000000000000","878.9833333333333333","","3"
"543306","37","F","0","1","8","2","2","0","","0","0.12500000000000000000","350.3400000000000000","","2"
"543327","41","M","0","0","8","4","4","0","0.10000000000000000000","0.125","0.00000000000000000000","387.3125000000000000","0.000011951288123211588","1"
"543339","27","F","0","0","8","3","3","0","0.05000000000000000000","0.125","0.00000000000000000000","691.0200000000000000","0.000004460522035599474","1"
"543352","44","F","0","0","8","3","3","0","0.15000000000000000000","0.25","0.00000000000000000000","220.3266666666666667","0.00006132247335249036","2"
"543375","42","F","0","0","9","4","4","0","0.08333333333333333333","0.3333333333333333","0.00000000000000000000","813.5050000000000000","0.000018393011272491792","2"
"543385","40","F","0","0","8","5","6","0","0.07500000000000000000","0.25","0.25000000000000000000","566.7420000000000000","0.000010433393373280345","2"
"543428","34","F","0","1","8","0","2","0","0.12500000000000000000","0.5","0.12500000000000000000","","",""
"543437","34","F","0","0","9","1","2","0","0.05000000000000000000","0.1111111111111111","0.11111111111111111111","347.3300000000000000","0.00002696066585905464","0"
"543476","34","F","1","1","8","0","1","0","0.15000000000000000000","0.125","0.50000000000000000000","","",""
"543497","50","F","1","0","8","5","4","0","0.25000000000000000000","0.25","0.25000000000000000000","442.8260000000000000","0.00006464841050182368","2"
"543557","35","F","0","0","8","2","2","0","0.05000000000000000000","0.125","0.25000000000000000000","129.8550000000000000","0.00003582442123100685","1"
"543559","46","M","1","1","8","2","2","0","","0","0.12500000000000000000","402.7000000000000000","","0"
"543618","35","M","0","0","8","1","1","0","0.07500000000000000000","0.25","0.00000000000000000000","421.7300000000000000","0.0000487777000203137","1"
"543620","36","F","0","0","8","0","0","0","0.20000000000000000000","0.25","0.00000000000000000000","","",""
"543659","33","F","0","0","8","5","4","0","0.30000000000000000000","0.25","0.00000000000000000000","384.4740000000000000","0.000052781092818484196","4"
"543660","19","F","0","0","8","1","1","0","0.15000000000000000000","0.25","0.25000000000000000000","744.3000000000000000","0.00014889677254197097","1"
"543666","36","F","1","0","8","4","4","0","","0","0.00000000000000000000","387.5450000000000000","","0"
"543668","33","F","0","0","9","5","5","0","","0","0.22222222222222222222","456.5480000000000000","","2"
"543671","52","F","1","1","9","1","2","0","0.16666666666666663333","0.3333333333333333","0.33333333333333333333","288.2100000000000000","0.00035376519782972767","0"
"543694","57","F","1","0","8","1","1","0","0.11666666666666666667","0.375","0.00000000000000000000","417.8600000000000000","0.00015905564582809043","0"
"543696","17","F","0","0","8","0","0","0","0.15000000000000000000","0.125","0.25000000000000000000","","",""
"543713","34","M","0","1","8","2","3","0","0.05000000000000000000","0.125","0.00000000000000000000","297.1700000000000000","0.000014825385510644798","0"
"543716","40","F","1","1","10","4","4","0","0.10000000000000000000","0.2","0.00000000000000000000","519.2600000000000000","0.000016548855868463047","4"
"543723","57","F","0","0","8","0","0","0","0.05000000000000000000","0.125","0.12500000000000000000","","",""
"543728","42","F","0","0","8","5","5","0","0.05000000000000000000","0.125","0.00000000000000000000","550.1200000000000000","0.0000033557880479379552","2"
"543778","55","F","1","1","8","3","4","0","0.13750000000000000000","0.5","0.37500000000000000000","419.1900000000000000","0.00007643157770033932","1"
"543810","32","F","0","0","8","5","6","0","0.10000000000000000000","0.25","0.12500000000000000000","459.3280000000000000","0.000015938349825320633","3"
"543816","23","F","0","0","8","0","0","0","0.10000000000000000000","0.125","0.12500000000000000000","","",""
"543817","17","F","0","0","8","1","1","0","0.20000000000000000000","0.125","0.25000000000000000000","510.3000000000000000","0.00007482256544165412","0"
"543826","38","F","0","0","8","2","3","0","0.31666666666666666667","0.375","0.00000000000000000000","193.1400000000000000","0.0004659349685118209","1"
"543885","39","F","1","0","10","0","1","0","","0","0.00000000000000000000","","",""
"543900","38","F","0","0","8","2","2","0","","0","0.12500000000000000000","450.7250000000000000","","1"
"543927","36","F","0","0","8","3","3","0","0.05000000000000000000","0.125","0.37500000000000000000","469.4700000000000000","0.00000845242198418397","1"
"543928","17","F","0","0","8","2","2","0","0.25000000000000000000","0.125","0.12500000000000000000","313.2000000000000000","0.00006552274446672613","1"
"543937","44","F","0","0","8","2","3","0","0.10000000000000000000","0.25","0.12500000000000000000","745.4850000000000000","0.000024557822576468565","2"
"543952","39","F","0","0","8","5","4","0","0.05000000000000000000","0.125","0.25000000000000000000","616.5360000000000000","0.0000017279656074514017","0"
"543968","35","F","0","0","8","6","6","0","0.10000000000000000000","0.125","0.37500000000000000000","599.9783333333333333","0.0000046438429849936725","3"
"543976","33","F","0","0","9","4","5","1","0.10000000000000000000","0.2222222222222222","0.11111111111111111111","187.0350000000000000","0.00002490593364750565","4"
"544002","43","F","0","1","8","3","3","0","0.05000000000000000000","0.125","0.12500000000000000000","348.9200000000000000","0.000009210223635753142","2"
"544008","37","F","0","0","8","3","2","0","0.10000000000000000000","0.125","0.12500000000000000000","351.4033333333333333","0.000025541491919515005","1"
"544012","48","F","0","1","8","3","4","0","0.10000000000000000000","0.25","0.25000000000000000000","97.0233333333333333","0.00007558648354792782","1"
"544015","34","F","0","0","8","1","1","0","0.17500000000000000000","0.25","0.25000000000000000000","586.1700000000000000","0.00008367247080459706","1"
"544043","40","F","0","1","10","3","4","0","","0","0.20000000000000000000","197.6100000000000000","","2"
"544163","44","F","1","1","8","2","4","0","0.08333333333333333333","0.375","0.12500000000000000000","941.3900000000000000","0.00003241600241774584","2"
"544207","53","F","1","0","8","3","4","0","","0","0.00000000000000000000","376.5033333333333333","","3"
"544254","48","F","1","0","8","4","3","0","0.30000000000000000000","0.125","0.00000000000000000000","968.8000000000000000","0.0000266677634295477","1"
"544256","43","F","1","0","9","1","1","0","0.10000000000000000000","0.2222222222222222","0.11111111111111111111","575.0300000000000000","0.00011020496397022621","1"
"544271","56","F","1","1","9","1","1","0","","0","0.00000000000000000000","542.2100000000000000","","1"
"544333","61","F","1","0","10","0","0","0","0.10000000000000000000","0.1","0.20000000000000000000","","",""
"544364","31","F","0","0","9","0","0","0","0.23333333333333333333","0.3333333333333333","0.22222222222222222222","","",""
"544367","46","F","0","0","8","3","2","0","0.10000000000000000000","0.125","0.12500000000000000000","381.2700000000000000","0.000018583313666340543","2"
"544391","43","M","1","1","8","2","3","0","0.12500000000000000000","0.25","0.25000000000000000000","274.0550000000000000","0.00008276433712599658","1"
"544406","45","F","1","0","9","5","4","1","0.22500000000000000000","0.3333333333333333","0.11111111111111111111","390.5400000000000000","0.00004155711461358357","2"
"544414","55","F","1","0","8","3","3","0","","0","0.00000000000000000000","655.1133333333333333","","2"
"544425","33","F","1","1","8","0","0","0","0.15000000000000000000","0.375","0.12500000000000000000","","",""
"544444","53","F","0","0","8","2","2","0","0.05000000000000000000","0.125","0.12500000000000000000","170.7700000000000000","0.000028866322892144765","1"
"544447","42","M","1","0","8","1","1","0","0.20000000000000000000","0.125","0.37500000000000000000","316.9400000000000000","0.00012432475234519015","1"
"544449","44","M","1","1","8","2","4","0","0.15000000000000000000","0.25","0.25000000000000000000","387.4250000000000000","0.00008942427746072765","1"
"544469","40","F","0","1","9","3","2","0","0.10000000000000000000","0.3333333333333333","0.11111111111111111111","458.6000000000000000","0.00004830240677826985","2"
"544472","17","F","0","0","8","0","0","0","0.12500000000000000000","0.25","0.00000000000000000000","","",""
"544476","46","M","1","1","8","1","1","0","0.05000000000000000000","0.125","0.12500000000000000000","106.0400000000000000","0.000090719307011074","2"
"544480","27","F","1","0","9","3","3","0","0.10000000000000000000","0.2222222222222222","0.22222222222222222222","340.5500000000000000","0.00003262415406129718","2"
"544495","63","F","1","0","8","3","3","1","0.16666666666666666667","0.5","0.25000000000000000000","2999.2333333333333333","0.000013589842327584773","2"
"544497","16","F","0","0","8","0","1","0","0.17500000000000000000","0.25","0.00000000000000000000","","",""
"544507","20","M","0","0","8","0","0","0","0.10000000000000000000","0.125","0.12500000000000000000","","",""
"544513","54","F","1","0","8","4","3","0","0.12500000000000000000","0.25","0.37500000000000000000","367.1700000000000000","0.000031592934843038096","4"
"544536","36","F","0","0","8","0","1","0","0.45000000000000000000","0.125","0.12500000000000000000","","",""
"544549","39","F","0","0","8","4","4","0","0.10000000000000000000","0.25","0.00000000000000000000","346.6625000000000000","0.00002569554958597592","4"
"544595","35","F","0","0","8","4","4","0","0.15000000000000000000","0.375","0.37500000000000000000","421.1925000000000000","0.00003840036232792839","1"
"544604","51","M","0","0","8","2","1","0","0.20000000000000000000","0.25","0.12500000000000000000","117.6800000000000000","0.0004482735659695227","1"
"544627","44","F","0","1","8","4","3","0","0.35000000000000000000","0.125","0.00000000000000000000","259.0850000000000000","0.00005929945687924421","3"
"544640","45","M","0","0","8","5","4","0","","0","0.25000000000000000000","290.1340000000000000","","4"
"544647","25","F","0","0","8","0","1","0","0.05000000000000000000","0.125","0.12500000000000000000","","",""
"544680","43","F","0","0","8","4","4","0","0.15000000000000000000","0.125","0.00000000000000000000","514.2900000000000000","0.000015728450097632877","2"
"544683","46","F","1","0","8","4","4","0","","0","0.12500000000000000000","372.5750000000000000","","2"
"544685","36","M","0","1","8","3","3","1","","0.125","0.25000000000000000000","2483.5400000000000000","","2"
"544694","52","M","1","0","8","2","2","0","","0","0.12500000000000000000","368.3500000000000000","","1"
"544698","35","F","1","1","8","0","1","0","0.06666666666666666667","0.375","0.00000000000000000000","","",""
"544747","33","M","0","0","8","3","4","0","0.13333333333333333333","0.375","0.50000000000000000000","369.1000000000000000","0.00006092465765665157","3"
"544749","43","M","0","0","8","1","1","0","0.10000000000000000000","0.125","0.12500000000000000000","463.9900000000000000","0.00003556786680162998","0"
"544818","29","F","0","0","8","2","2","0","0.35000000000000000000","0.125","0.12500000000000000000","926.2300000000000000","0.000039863848218592526","2"
"544839","44","F","0","0","8","3","2","0","0.10000000000000000000","0.125","0.12500000000000000000","332.1233333333333333","0.00001622282606279692","1"
"544868","49","F","0","0","8","2","1","0","","0","0.12500000000000000000","495.2200000000000000","","0"
"544926","38","F","0","1","9","3","3","0","0.08333333333333333333","0.3333333333333333","0.22222222222222222222","316.6566666666666667","0.000049931295454130176","0"
"545010","56","F","0","0","9","3","2","0","0.13333333333333333333","0.3333333333333333","0.00000000000000000000","427.3066666666666667","0.00010067997355744881","1"
"545011","53","F","1","1","8","4","3","0","","0","0.25000000000000000000","367.9325000000000000","","4"
"545012","36","F","1","1","8","2","3","0","0.10000000000000000000","0.125","0.25000000000000000000","1013.4400000000000000","0.000017288168334496032","1"
"545063","81","M","1","0","8","0","0","0","0.10000000000000000000","0.125","0.25000000000000000000","","",""
"545070","33","F","0","1","9","1","3","0","0.08333333333333333333","0.3333333333333333","0.00000000000000000000","543.0800000000000000","0.00007546634402995085","0"
"545089","16","F","0","0","8","2","2","1","","0.125","0.25000000000000000000","1141.9800000000000000","","0"
"545109","31","F","0","0","8","2","2","0","0.20000000000000000000","0.125","0.00000000000000000000","352.9900000000000000","0.00005039849560815172","0"
"545115","43","F","1","0","8","1","1","0","","0","0.00000000000000000000","651.6000000000000000","","1"
"545132","26","M","1","1","8","1","1","0","0.05000000000000000000","0.125","0.12500000000000000000","255.0200000000000000","0.0000342549777565627","0"
"545208","55","F","1","0","9","1","1","0","0.15000000000000000000","0.1111111111111111","0.11111111111111111111","385.3300000000000000","0.00006923925745453654","0"
"545209","36","F","0","0","8","4","4","1","0.13333333333333333333","0.5","0.25000000000000000000","349.5625000000000000","0.00005264523964697965","3"
"545226","55","F","1","0","8","2","3","0","","0","0.12500000000000000000","200.4600000000000000","","1"
"545247","18","M","0","1","8","0","1","0","","0","0.00000000000000000000","","",""
"545249","51","F","1","1","8","4","4","0","0.22500000000000000000","0.25","0.12500000000000000000","364.6175000000000000","0.00005387398458076135","2"
"545264","24","M","0","0","8","0","0","0","0.22500000000000000000","0.25","0.12500000000000000000","","",""
"545272","53","M","1","0","8","1","1","0","0.25000000000000000000","0.25","0.12500000000000000000","445.6200000000000000","0.00021102373352798376","1"
"545281","16","F","0","0","9","0","0","0","0.10000000000000000000","0.1111111111111111","0.00000000000000000000","","",""
"545290","44","F","0","1","8","4","3","0","0.10000000000000000000","0.125","0.25000000000000000000","542.5800000000000000","0.000007605751163251441","1"
"545300","33","F","0","1","8","5","5","0","0.10000000000000000000","0.125","0.25000000000000000000","179.9160000000000000","0.000023082237629867383","2"
"545317","40","F","0","1","9","6","5","0","0.10000000000000000000","0.1111111111111111","0.11111111111111111111","369.1116666666666667","0.000007890807567832483","3"
"545318","51","F","1","1","8","3","3","0","0.10000000000000000000","0.25","0.00000000000000000000","340.6933333333333333","0.00003355716449909613","1"
"545327","27","F","1","1","8","3","4","0","0.15000000000000000000","0.25","0.00000000000000000000","168.2733333333333333","0.0001260765130488134","1"
"545344","22","F","0","1","9","2","3","1","0.05000000000000000000","0.2222222222222222","0.22222222222222222222","3812.7800000000000000","0.0000012193189555209631","2"
"545345","32","F","0","0","8","1","1","0","","0","0.12500000000000000000","291.7100000000000000","","1"
"545360","37","M","0","0","8","1","1","0","","0","0.00000000000000000000","423.1000000000000000","","0"
"545375","33","F","0","1","8","1","2","0","0.05000000000000000000","0.125","0.12500000000000000000","151.0500000000000000","0.00012644196986416454","2"
"545399","52","F","0","0","9","1","1","0","","0","0.11111111111111111111","215.5800000000000000","","1"
"545404","50","F","0","0","10","7","6","1","0.10000000000000000000","0.2","0.30000000000000000000","404.9828571428571429","0.000006737910379123897","4"
"545446","55","F","1","1","8","2","2","0","","0","0.12500000000000000000","884.9700000000000000","","0"
"545465","48","F","1","1","8","1","1","0","0.09000000000000000000","0.625","0.00000000000000000000","748.8600000000000000","0.00010836735550202669","2"
"545510","44","F","1","0","8","2","2","0","0.20000000000000000000","0.125","0.37500000000000000000","462.6450000000000000","0.00005588281787187524","0"
"545518","44","F","0","1","8","5","5","1","0.11666666666666666667","0.5","0.12500000000000000000","570.4660000000000000","0.000027787660246053593","0"
"545551","47","F","0","1","8","4","4","0","0.10000000000000000000","0.25","0.12500000000000000000","358.3425000000000000","0.000023987617094076558","2"
"545577","38","M","0","0","8","5","5","0","0.15000000000000000000","0.125","0.00000000000000000000","272.6140000000000000","0.00002049198767235344","2"
"545629","47","F","0","0","9","5","5","0","0.07500000000000000000","0.2222222222222222","0.00000000000000000000","425.2900000000000000","0.000009948704657106957","3"
"545633","35","M","0","0","8","3","3","0","0.13333333333333333333","0.375","0.12500000000000000000","396.6900000000000000","0.0000622525880346582","1"
"545634","44","F","0","0","8","3","3","0","0.08333333333333333333","0.375","0.25000000000000000000","374.4633333333333333","0.00004530681730592478","0"
"545652","42","F","0","0","8","3","3","0","","0","0.00000000000000000000","312.2600000000000000","","0"
"545684","46","F","1","1","8","3","3","1","0.17500000000000000000","0.375","0.25000000000000000000","446.6666666666666667","0.000059636457541569515","3"
"545736","22","F","0","0","8","3","3","1","0.22500000000000000000","0.375","0.37500000000000000000","1450.9833333333333333","0.000029482503932902626","2"
"545745","39","F","1","0","8","2","1","0","","0","0.12500000000000000000","586.5050000000000000","","1"
"545748","50","F","1","1","8","2","1","0","","0","0.12500000000000000000","504.9900000000000000","","2"
"545754","20","M","0","1","8","0","0","0","0.15000000000000000000","0.375","0.12500000000000000000","","",""
"545755","38","F","0","0","8","4","4","0","0.10000000000000000000","0.125","0.25000000000000000000","315.8775000000000000","0.000012373659250185432","1"
"545758","30","M","1","0","8","2","2","0","0.15000000000000000000","0.125","0.25000000000000000000","486.4200000000000000","0.00002764919931238282","1"
"545763","74","F","1","0","8","2","2","1","0.20000000000000000000","0.25","0.37500000000000000000","153.5300000000000000","0.000235348757168632","2"
"545770","42","F","1","0","9","4","4","0","0.05000000000000000000","0.1111111111111111","0.00000000000000000000","248.9250000000000000","0.000008605333959482276","1"
"545771","53","F","0","0","8","2","2","0","0.12500000000000000000","0.25","0.12500000000000000000","249.9000000000000000","0.0000846037780742761","0"
"545803","53","F","0","1","9","3","3","0","0.10000000000000000000","0.1111111111111111","0.11111111111111111111","323.8100000000000000","0.000018534684070076842","2"
"545805","48","F","1","1","8","3","4","0","0.10000000000000000000","0.25","0.37500000000000000000","506.4100000000000000","0.000027185758289394192","2"
"545810","21","F","0","1","8","0","1","0","0.08333333333333333333","0.375","0.25000000000000000000","","",""
"545848","49","F","1","1","8","0","1","0","0.10000000000000000000","0.25","0.12500000000000000000","","",""
"545865","41","F","1","0","8","4","3","0","0.05000000000000000000","0.125","0.25000000000000000000","370.6475000000000000","0.0000062302824219499355","3"
"545879","25","F","0","0","8","4","4","1","0.05000000000000000000","0.25","0.37500000000000000000","902.8050000000000000","0.000004149637690925792","2"
"545936","42","F","0","0","8","2","3","0","0.15000000000000000000","0.125","0.25000000000000000000","757.0850000000000000","0.000019009862154450625","0"
"545939","43","F","0","0","9","4","3","0","0.12500000000000000000","0.2222222222222222","0.00000000000000000000","341.6150000000000000","0.00003207058650935836","2"
"545958","56","F","0","0","9","1","0","0","0.25000000000000000000","0.1111111111111111","0.22222222222222222222","230.7400000000000000","0.00009163633184029224","0"
"545981","36","F","0","0","8","3","5","0","0.10000000000000000000","0.25","0.00000000000000000000","166.7500000000000000","0.00008920904902056047","1"
"546008","30","F","0","0","8","4","4","0","0.06666666666666666667","0.375","0.12500000000000000000","236.1325000000000000","0.00003444635949499679","1"
"546050","51","F","1","0","9","2","2","0","","0","0.22222222222222222222","606.4250000000000000","","1"
"546061","46","F","0","1","8","4","3","0","0.10000000000000000000","0.375","0.12500000000000000000","547.6325000000000000","0.00002497113003093564","0"
"546064","53","F","1","1","8","5","5","0","0.07500000000000000000","0.25","0.00000000000000000000","564.6880000000000000","0.000009364417608497081","3"
"546065","47","M","1","1","8","3","3","0","","0","0.00000000000000000000","294.7566666666666667","","1"
"546072","49","F","0","0","8","3","4","0","0.10000000000000000000","0.125","0.12500000000000000000","429.5800000000000000","0.00001664536090427757","2"
"546121","17","F","0","0","8","1","1","0","0.25000000000000000000","0.125","0.25000000000000000000","455.8400000000000000","0.00008806476241986672","0"
"546127","54","F","1","0","9","4","4","0","0.10000000000000000000","0.1111111111111111","0.00000000000000000000","390.7675000000000000","0.000011368848930841506","1"
"546130","48","F","1","1","9","2","1","0","","0","0.44444444444444444444","658.0000000000000000","","2"
"546131","56","F","0","0","8","4","4","1","0.05000000000000000000","0.375","0.25000000000000000000","810.0175000000000000","0.000009590487084542494","2"
"546161","55","F","0","0","8","3","3","0","0.10000000000000000000","0.25","0.25000000000000000000","411.7800000000000000","0.000029828057817445","0"
"546164","21","F","0","0","8","2","3","1","","0.125","0.12500000000000000000","287.3800000000000000","","0"
"546190","49","F","1","1","9","3","3","0","0.05000000000000000000","0.1111111111111111","0.22222222222222222222","300.9400000000000000","0.000007598878934946482","2"
